2023-04-05 16:25:34,069 ['-7.82', '-30.36', '-35.35']
2023-04-05 16:25:34,476 ['-7.82', '-30.55', '-35.04']
2023-04-05 16:25:34,476 ['-7.82', '-30.55', '-35.04']
2023-04-05 16:25:34,476 ['-7.82', '-30.55', '-35.04']
2023-04-05 16:25:34,762 ['-7.36', '-30.09', '-34.94']
2023-04-05 16:25:34,762 ['-7.36', '-30.09', '-34.94']
2023-04-05 16:25:34,762 ['-7.36', '-30.09', '-34.94']
2023-04-05 16:25:39,403 ['-7.64', '-29.91', '-35.24']
2023-04-05 16:25:39,403 ['-7.64', '-29.91', '-35.24']
2023-04-05 16:25:39,403 ['-7.64', '-29.91', '-35.24']
2023-04-05 16:25:39,848 ['-7.45', '-30.00', '-35.45']
2023-04-05 16:25:39,848 ['-7.45', '-30.00', '-35.45']
2023-04-05 16:25:39,848 ['-7.45', '-30.00', '-35.45']
2023-04-05 16:25:40,177 ['-7.73', '-30.27', '-35.55']
2023-04-05 16:25:40,177 ['-7.73', '-30.27', '-35.55']
2023-04-05 16:25:40,177 ['-7.73', '-30.27', '-35.55']
2023-04-05 16:25:44,715 ['-7.55', '-30.36', '-35.35']
2023-04-05 16:25:44,715 ['-7.55', '-30.36', '-35.35']
2023-04-05 16:25:44,715 ['-7.55', '-30.36', '-35.35']
2023-04-05 16:25:45,202 ['-7.64', '-30.18', '-35.65']
2023-04-05 16:25:45,202 ['-7.64', '-30.18', '-35.65']
2023-04-05 16:25:45,202 ['-7.64', '-30.18', '-35.65']
2023-04-05 16:25:45,611 ['-7.55', '-30.00', '-35.65']
2023-04-05 16:25:45,611 ['-7.55', '-30.00', '-35.65']
2023-04-05 16:25:45,611 ['-7.55', '-30.00', '-35.65']
2023-04-05 16:25:50,031 ['-7.45', '-30.18', '-35.14']
2023-04-05 16:25:50,031 ['-7.45', '-30.18', '-35.14']
2023-04-05 16:25:50,031 ['-7.45', '-30.18', '-35.14']
2023-04-05 16:25:50,580 ['-7.55', '-30.36', '-35.35']
2023-04-05 16:25:50,580 ['-7.55', '-30.36', '-35.35']
2023-04-05 16:25:50,580 ['-7.55', '-30.36', '-35.35']
2023-04-05 16:25:51,039 ['-7.64', '-30.18', '-35.45']
2023-04-05 16:25:51,039 ['-7.64', '-30.18', '-35.45']
2023-04-05 16:25:51,039 ['-7.64', '-30.18', '-35.45']
2023-04-05 16:25:55,339 ['-7.82', '-30.36', '-36.16']
2023-04-05 16:25:55,339 ['-7.82', '-30.36', '-36.16']
2023-04-05 16:25:55,339 ['-7.82', '-30.36', '-36.16']
2023-04-05 16:25:55,978 ['-7.64', '-30.36', '-36.06']
2023-04-05 16:25:55,978 ['-7.64', '-30.36', '-36.06']
2023-04-05 16:25:55,978 ['-7.64', '-30.36', '-36.06']
2023-04-05 16:25:56,454 ['-7.36', '-30.45', '-36.06']
2023-04-05 16:25:56,454 ['-7.36', '-30.45', '-36.06']
2023-04-05 16:25:56,454 ['-7.36', '-30.45', '-36.06']
2023-04-05 16:26:00,684 ['-7.18', '-29.91', '-36.16']
2023-04-05 16:26:00,684 ['-7.18', '-29.91', '-36.16']
2023-04-05 16:26:00,684 ['-7.18', '-29.91', '-36.16']
2023-04-05 16:26:01,347 ['-7.45', '-30.18', '-36.06']
2023-04-05 16:26:01,347 ['-7.45', '-30.18', '-36.06']
2023-04-05 16:26:01,347 ['-7.45', '-30.18', '-36.06']
2023-04-05 16:26:01,843 ['-7.55', '-30.36', '-35.96']
2023-04-05 16:26:01,843 ['-7.55', '-30.36', '-35.96']
2023-04-05 16:26:01,843 ['-7.55', '-30.36', '-35.96']
2023-04-05 16:26:06,004 ['-7.55', '-30.45', '-35.65']
2023-04-05 16:26:06,004 ['-7.55', '-30.45', '-35.65']
2023-04-05 16:26:06,004 ['-7.55', '-30.45', '-35.65']
2023-04-05 16:26:06,737 ['-7.36', '-30.18', '-35.86']
2023-04-05 16:26:06,737 ['-7.36', '-30.18', '-35.86']
2023-04-05 16:26:06,737 ['-7.36', '-30.18', '-35.86']
2023-04-05 16:26:07,250 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:26:07,250 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:26:07,250 ['-7.45', '-30.18', '-35.86']
2023-04-05 16:26:11,354 ['-7.64', '-30.36', '-35.76']
2023-04-05 16:26:11,354 ['-7.64', '-30.36', '-35.76']
2023-04-05 16:26:11,354 ['-7.64', '-30.36', '-35.76']
2023-04-05 16:26:12,188 ['-7.45', '-30.45', '-35.35']
2023-04-05 16:26:12,188 ['-7.45', '-30.45', '-35.35']
2023-04-05 16:26:12,188 ['-7.45', '-30.45', '-35.35']
2023-04-05 16:26:12,640 ['-7.55', '-30.27', '-35.55']
2023-04-05 16:26:12,640 ['-7.55', '-30.27', '-35.55']
2023-04-05 16:26:12,640 ['-7.55', '-30.27', '-35.55']
2023-04-05 16:26:16,711 ['-7.36', '-30.27', '-35.45']
2023-04-05 16:26:16,711 ['-7.36', '-30.27', '-35.45']
2023-04-05 16:26:16,711 ['-7.36', '-30.27', '-35.45']
2023-04-05 16:26:17,502 ['-7.55', '-30.36', '-35.55']
2023-04-05 16:26:17,502 ['-7.55', '-30.36', '-35.55']
2023-04-05 16:26:17,502 ['-7.55', '-30.36', '-35.55']
2023-04-05 16:26:18,014 ['-7.45', '-30.36', '-35.04']
2023-04-05 16:26:18,014 ['-7.45', '-30.36', '-35.04']
2023-04-05 16:26:18,014 ['-7.45', '-30.36', '-35.04']
2023-04-05 16:26:22,051 ['-7.55', '-30.55', '-35.76']
2023-04-05 16:26:22,051 ['-7.55', '-30.55', '-35.76']
2023-04-05 16:26:22,051 ['-7.55', '-30.55', '-35.76']
2023-04-05 16:26:22,871 ['-7.82', '-30.18', '-35.45']
2023-04-05 16:26:22,871 ['-7.82', '-30.18', '-35.45']
2023-04-05 16:26:22,871 ['-7.82', '-30.18', '-35.45']
2023-04-05 16:26:23,416 ['-7.64', '-30.64', '-35.55']
2023-04-05 16:26:23,416 ['-7.64', '-30.64', '-35.55']
2023-04-05 16:26:23,416 ['-7.64', '-30.64', '-35.55']
2023-04-05 16:26:27,385 ['-7.36', '-30.45', '-35.86']
2023-04-05 16:26:27,385 ['-7.36', '-30.45', '-35.86']
2023-04-05 16:26:27,385 ['-7.36', '-30.45', '-35.86']
2023-04-05 16:26:28,249 ['-7.55', '-30.36', '-36.27']
2023-04-05 16:26:28,249 ['-7.55', '-30.36', '-36.27']
2023-04-05 16:26:28,249 ['-7.55', '-30.36', '-36.27']
2023-04-05 16:26:28,830 ['-7.45', '-30.09', '-35.96']
2023-04-05 16:26:28,830 ['-7.45', '-30.09', '-35.96']
2023-04-05 16:26:28,830 ['-7.45', '-30.09', '-35.96']
2023-04-05 16:26:32,729 ['-7.36', '-30.09', '-36.27']
2023-04-05 16:26:32,729 ['-7.36', '-30.09', '-36.27']
2023-04-05 16:26:32,729 ['-7.36', '-30.09', '-36.27']
2023-04-05 16:26:33,619 ['-7.55', '-30.55', '-36.27']
2023-04-05 16:26:33,619 ['-7.55', '-30.55', '-36.27']
2023-04-05 16:26:33,619 ['-7.55', '-30.55', '-36.27']
2023-04-05 16:26:34,237 ['-7.36', '-30.18', '-36.06']
2023-04-05 16:26:34,237 ['-7.36', '-30.18', '-36.06']
2023-04-05 16:26:34,237 ['-7.36', '-30.18', '-36.06']
2023-04-05 16:26:38,054 ['-7.45', '-30.00', '-36.37']
2023-04-05 16:26:38,054 ['-7.45', '-30.00', '-36.37']
2023-04-05 16:26:38,054 ['-7.45', '-30.00', '-36.37']
2023-04-05 16:26:39,017 ['-7.36', '-30.09', '-36.06']
2023-04-05 16:26:39,017 ['-7.36', '-30.09', '-36.06']
2023-04-05 16:26:39,017 ['-7.36', '-30.09', '-36.06']
2023-04-05 16:26:39,650 ['-7.45', '-30.27', '-35.76']
2023-04-05 16:26:39,650 ['-7.45', '-30.27', '-35.76']
2023-04-05 16:26:39,650 ['-7.45', '-30.27', '-35.76']
2023-04-05 16:26:43,378 ['-7.64', '-30.55', '-35.45']
2023-04-05 16:26:43,378 ['-7.64', '-30.55', '-35.45']
2023-04-05 16:26:43,378 ['-7.64', '-30.55', '-35.45']
2023-04-05 16:26:44,394 ['-7.18', '-30.09', '-35.65']
2023-04-05 16:26:44,394 ['-7.18', '-30.09', '-35.65']
2023-04-05 16:26:44,394 ['-7.18', '-30.09', '-35.65']
2023-04-05 16:26:45,049 ['-7.27', '-30.27', '-35.86']
2023-04-05 16:26:45,049 ['-7.27', '-30.27', '-35.86']
2023-04-05 16:26:45,049 ['-7.27', '-30.27', '-35.86']
2023-04-05 16:26:48,739 ['-7.45', '-30.36', '-36.06']
2023-04-05 16:26:48,739 ['-7.45', '-30.36', '-36.06']
2023-04-05 16:26:48,739 ['-7.45', '-30.36', '-36.06']
2023-04-05 16:26:49,752 ['-7.18', '-30.09', '-36.16']
2023-04-05 16:26:49,752 ['-7.18', '-30.09', '-36.16']
2023-04-05 16:26:49,752 ['-7.18', '-30.09', '-36.16']
2023-04-05 16:26:50,456 ['-7.45', '-30.00', '-35.55']
2023-04-05 16:26:50,456 ['-7.45', '-30.00', '-35.55']
2023-04-05 16:26:50,456 ['-7.45', '-30.00', '-35.55']
2023-04-05 16:26:54,069 ['-7.36', '-30.18', '-36.16']
2023-04-05 16:26:54,069 ['-7.36', '-30.18', '-36.16']
2023-04-05 16:26:54,069 ['-7.36', '-30.18', '-36.16']
2023-04-05 16:26:55,130 ['-7.55', '-30.18', '-36.16']
2023-04-05 16:26:55,130 ['-7.55', '-30.18', '-36.16']
2023-04-05 16:26:55,130 ['-7.55', '-30.18', '-36.16']
2023-04-05 16:26:55,854 ['-7.64', '-30.27', '-36.16']
2023-04-05 16:26:55,854 ['-7.64', '-30.27', '-36.16']
2023-04-05 16:26:55,854 ['-7.64', '-30.27', '-36.16']
2023-04-05 16:26:59,422 ['-7.64', '-30.27', '-35.45']
2023-04-05 16:26:59,422 ['-7.64', '-30.27', '-35.45']
2023-04-05 16:26:59,422 ['-7.64', '-30.27', '-35.45']
2023-04-05 16:27:00,499 ['-7.64', '-30.27', '-35.24']
2023-04-05 16:27:00,499 ['-7.64', '-30.27', '-35.24']
2023-04-05 16:27:00,499 ['-7.64', '-30.27', '-35.24']
2023-04-05 16:27:01,252 ['-7.45', '-30.36', '-35.35']
2023-04-05 16:27:01,252 ['-7.45', '-30.36', '-35.35']
2023-04-05 16:27:01,252 ['-7.45', '-30.36', '-35.35']
2023-04-05 16:27:04,749 ['-7.55', '-30.18', '-35.04']
2023-04-05 16:27:04,749 ['-7.55', '-30.18', '-35.04']
2023-04-05 16:27:04,749 ['-7.55', '-30.18', '-35.04']
2023-04-05 16:27:05,869 ['-7.55', '-30.36', '-34.94']
2023-04-05 16:27:05,869 ['-7.55', '-30.36', '-34.94']
2023-04-05 16:27:05,869 ['-7.55', '-30.36', '-34.94']
2023-04-05 16:27:06,676 ['-7.55', '-30.27', '-34.84']
2023-04-05 16:27:06,676 ['-7.55', '-30.27', '-34.84']
2023-04-05 16:27:06,676 ['-7.55', '-30.27', '-34.84']
2023-04-05 16:27:10,087 ['-7.64', '-30.18', '-35.14']
2023-04-05 16:27:10,087 ['-7.64', '-30.18', '-35.14']
2023-04-05 16:27:10,087 ['-7.64', '-30.18', '-35.14']
2023-04-05 16:27:11,238 ['-7.91', '-30.00', '-35.24']
2023-04-05 16:27:11,238 ['-7.91', '-30.00', '-35.24']
2023-04-05 16:27:11,238 ['-7.91', '-30.00', '-35.24']
2023-04-05 16:27:12,070 ['-7.64', '-29.91', '-35.04']
2023-04-05 16:27:12,070 ['-7.64', '-29.91', '-35.04']
2023-04-05 16:27:12,070 ['-7.64', '-29.91', '-35.04']
2023-04-05 16:27:15,416 ['-7.36', '-30.00', '-35.14']
2023-04-05 16:27:15,416 ['-7.36', '-30.00', '-35.14']
2023-04-05 16:27:15,416 ['-7.36', '-30.00', '-35.14']
2023-04-05 16:27:16,616 ['-7.45', '-30.36', '-35.14']
2023-04-05 16:27:16,616 ['-7.45', '-30.36', '-35.14']
2023-04-05 16:27:16,616 ['-7.45', '-30.36', '-35.14']
2023-04-05 16:27:17,496 ['-7.64', '-30.18', '-35.55']
2023-04-05 16:27:17,496 ['-7.64', '-30.18', '-35.55']
2023-04-05 16:27:17,496 ['-7.64', '-30.18', '-35.55']
2023-04-05 16:27:20,728 ['-7.82', '-30.27', '-35.86']
2023-04-05 16:27:20,728 ['-7.82', '-30.27', '-35.86']
2023-04-05 16:27:20,728 ['-7.82', '-30.27', '-35.86']
2023-04-05 16:27:21,982 ['-7.36', '-30.18', '-35.76']
2023-04-05 16:27:21,982 ['-7.36', '-30.18', '-35.76']
2023-04-05 16:27:21,982 ['-7.36', '-30.18', '-35.76']
2023-04-05 16:27:22,935 ['-7.45', '-30.27', '-35.65']
2023-04-05 16:27:22,935 ['-7.45', '-30.27', '-35.65']
2023-04-05 16:27:22,935 ['-7.45', '-30.27', '-35.65']
2023-04-05 16:27:26,036 ['-7.73', '-30.36', '-36.06']
2023-04-05 16:27:26,036 ['-7.73', '-30.36', '-36.06']
2023-04-05 16:27:26,036 ['-7.73', '-30.36', '-36.06']
2023-04-05 16:27:27,372 ['-7.55', '-30.45', '-36.67']
2023-04-05 16:27:27,372 ['-7.55', '-30.45', '-36.67']
2023-04-05 16:27:27,372 ['-7.55', '-30.45', '-36.67']
2023-04-05 16:27:28,329 ['-7.27', '-30.18', '-36.67']
2023-04-05 16:27:28,329 ['-7.27', '-30.18', '-36.67']
2023-04-05 16:27:28,329 ['-7.27', '-30.18', '-36.67']
2023-04-05 16:27:31,396 ['-7.45', '-30.18', '-36.27']
2023-04-05 16:27:31,396 ['-7.45', '-30.18', '-36.27']
2023-04-05 16:27:31,396 ['-7.45', '-30.18', '-36.27']
2023-04-05 16:27:32,729 ['-7.18', '-30.18', '-35.86']
2023-04-05 16:27:32,729 ['-7.18', '-30.18', '-35.86']
2023-04-05 16:27:32,729 ['-7.18', '-30.18', '-35.86']
2023-04-05 16:27:33,744 ['-7.36', '-30.18', '-35.86']
2023-04-05 16:27:33,744 ['-7.36', '-30.18', '-35.86']
2023-04-05 16:27:33,744 ['-7.36', '-30.18', '-35.86']
2023-04-05 16:27:36,721 ['-7.73', '-30.55', '-35.55']
2023-04-05 16:27:36,721 ['-7.73', '-30.55', '-35.55']
2023-04-05 16:27:36,721 ['-7.73', '-30.55', '-35.55']
2023-04-05 16:27:38,114 ['-7.64', '-30.36', '-35.24']
2023-04-05 16:27:38,114 ['-7.64', '-30.36', '-35.24']
2023-04-05 16:27:38,114 ['-7.64', '-30.36', '-35.24']
2023-04-05 16:27:39,151 ['-7.73', '-30.18', '-35.24']
2023-04-05 16:27:39,151 ['-7.73', '-30.18', '-35.24']
2023-04-05 16:27:39,151 ['-7.73', '-30.18', '-35.24']
2023-04-05 16:27:42,075 ['-7.91', '-30.64', '-34.94']
2023-04-05 16:27:42,075 ['-7.91', '-30.64', '-34.94']
2023-04-05 16:27:42,075 ['-7.91', '-30.64', '-34.94']
2023-04-05 16:27:43,472 ['-7.73', '-30.18', '-35.24']
2023-04-05 16:27:43,472 ['-7.73', '-30.18', '-35.24']
2023-04-05 16:27:43,472 ['-7.73', '-30.18', '-35.24']
2023-04-05 16:27:44,553 ['-7.18', '-30.18', '-35.04']
2023-04-05 16:27:44,553 ['-7.18', '-30.18', '-35.04']
2023-04-05 16:27:44,553 ['-7.18', '-30.18', '-35.04']
2023-04-05 16:27:47,412 ['-7.36', '-30.27', '-35.65']
2023-04-05 16:27:47,412 ['-7.36', '-30.27', '-35.65']
2023-04-05 16:27:47,412 ['-7.36', '-30.27', '-35.65']
2023-04-05 16:27:48,841 ['-7.73', '-30.27', '-35.14']
2023-04-05 16:27:48,841 ['-7.73', '-30.27', '-35.14']
2023-04-05 16:27:48,841 ['-7.73', '-30.27', '-35.14']
2023-04-05 16:27:49,956 ['-7.36', '-30.27', '-35.86']
2023-04-05 16:27:49,956 ['-7.36', '-30.27', '-35.86']
2023-04-05 16:27:49,956 ['-7.36', '-30.27', '-35.86']
2023-04-05 16:27:52,720 ['-7.55', '-30.18', '-35.86']
2023-04-05 16:27:52,720 ['-7.55', '-30.18', '-35.86']
2023-04-05 16:27:52,720 ['-7.55', '-30.18', '-35.86']
2023-04-05 16:27:54,230 ['-7.55', '-30.18', '-36.06']
2023-04-05 16:27:54,230 ['-7.55', '-30.18', '-36.06']
2023-04-05 16:27:54,230 ['-7.55', '-30.18', '-36.06']
2023-04-05 16:27:55,382 ['-7.36', '-30.00', '-35.76']
2023-04-05 16:27:55,382 ['-7.36', '-30.00', '-35.76']
2023-04-05 16:27:55,382 ['-7.36', '-30.00', '-35.76']
2023-04-05 16:27:58,062 ['-7.36', '-30.27', '-36.16']
2023-04-05 16:27:58,062 ['-7.36', '-30.27', '-36.16']
2023-04-05 16:27:58,062 ['-7.36', '-30.27', '-36.16']
2023-04-05 16:27:59,601 ['-7.55', '-30.18', '-36.16']
2023-04-05 16:27:59,601 ['-7.55', '-30.18', '-36.16']
2023-04-05 16:27:59,601 ['-7.55', '-30.18', '-36.16']
2023-04-05 16:28:00,785 ['-7.45', '-30.45', '-36.06']
2023-04-05 16:28:00,785 ['-7.45', '-30.45', '-36.06']
2023-04-05 16:28:00,785 ['-7.45', '-30.45', '-36.06']
2023-04-05 16:28:03,406 ['-7.45', '-30.00', '-35.45']
2023-04-05 16:28:03,406 ['-7.45', '-30.00', '-35.45']
2023-04-05 16:28:03,406 ['-7.45', '-30.00', '-35.45']
2023-04-05 16:28:04,977 ['-7.45', '-30.27', '-35.96']
2023-04-05 16:28:04,977 ['-7.45', '-30.27', '-35.96']
2023-04-05 16:28:04,977 ['-7.45', '-30.27', '-35.96']
2023-04-05 16:28:06,196 ['-7.55', '-30.45', '-35.86']
2023-04-05 16:28:06,196 ['-7.55', '-30.45', '-35.86']
2023-04-05 16:28:06,196 ['-7.55', '-30.45', '-35.86']
2023-04-05 16:28:08,745 ['-7.45', '-30.27', '-35.86']
2023-04-05 16:28:08,745 ['-7.45', '-30.27', '-35.86']
2023-04-05 16:28:08,745 ['-7.45', '-30.27', '-35.86']
2023-04-05 16:28:10,347 ['-7.27', '-30.18', '-35.55']
2023-04-05 16:28:10,347 ['-7.27', '-30.18', '-35.55']
2023-04-05 16:28:10,347 ['-7.27', '-30.18', '-35.55']
2023-04-05 16:28:11,610 ['-7.73', '-30.36', '-35.65']
2023-04-05 16:28:11,610 ['-7.73', '-30.36', '-35.65']
2023-04-05 16:28:11,610 ['-7.73', '-30.36', '-35.65']
2023-04-05 16:28:14,078 ['-7.55', '-30.18', '-35.45']
2023-04-05 16:28:14,078 ['-7.55', '-30.18', '-35.45']
2023-04-05 16:28:14,078 ['-7.55', '-30.18', '-35.45']
2023-04-05 16:28:15,726 ['-7.36', '-30.18', '-35.76']
2023-04-05 16:28:15,726 ['-7.36', '-30.18', '-35.76']
2023-04-05 16:28:15,726 ['-7.36', '-30.18', '-35.76']
2023-04-05 16:28:17,012 ['-7.45', '-30.09', '-35.55']
2023-04-05 16:28:17,012 ['-7.45', '-30.09', '-35.55']
2023-04-05 16:28:17,012 ['-7.45', '-30.09', '-35.55']
2023-04-05 16:28:19,400 ['-7.64', '-29.91', '-35.86']
2023-04-05 16:28:19,400 ['-7.64', '-29.91', '-35.86']
2023-04-05 16:28:19,400 ['-7.64', '-29.91', '-35.86']
2023-04-05 16:28:21,124 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:28:21,124 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:28:21,124 ['-7.55', '-30.27', '-36.16']
2023-04-05 16:28:22,398 ['-7.55', '-30.27', '-35.86']
2023-04-05 16:28:22,398 ['-7.55', '-30.27', '-35.86']
2023-04-05 16:28:22,398 ['-7.55', '-30.27', '-35.86']
2023-04-05 16:28:24,749 ['-7.64', '-30.18', '-35.86']
2023-04-05 16:28:24,749 ['-7.64', '-30.18', '-35.86']
2023-04-05 16:28:24,749 ['-7.64', '-30.18', '-35.86']
2023-04-05 16:28:26,502 ['-7.36', '-30.18', '-36.06']
2023-04-05 16:28:26,502 ['-7.36', '-30.18', '-36.06']
2023-04-05 16:28:26,502 ['-7.36', '-30.18', '-36.06']
2023-04-05 16:28:27,785 ['-7.18', '-30.45', '-35.86']
2023-04-05 16:28:27,785 ['-7.18', '-30.45', '-35.86']
2023-04-05 16:28:27,785 ['-7.18', '-30.45', '-35.86']
2023-04-05 16:28:30,139 ['-7.73', '-30.09', '-36.06']
2023-04-05 16:28:30,139 ['-7.73', '-30.09', '-36.06']
2023-04-05 16:28:30,139 ['-7.73', '-30.09', '-36.06']
2023-04-05 16:28:31,884 ['-7.64', '-30.64', '-35.96']
2023-04-05 16:28:31,884 ['-7.64', '-30.64', '-35.96']
2023-04-05 16:28:31,884 ['-7.64', '-30.64', '-35.96']
2023-04-05 16:28:33,182 ['-7.55', '-30.18', '-35.96']
2023-04-05 16:28:33,182 ['-7.55', '-30.18', '-35.96']
2023-04-05 16:28:33,182 ['-7.55', '-30.18', '-35.96']
2023-04-05 16:28:35,460 ['-7.36', '-30.27', '-35.55']
2023-04-05 16:28:35,460 ['-7.36', '-30.27', '-35.55']
2023-04-05 16:28:35,460 ['-7.36', '-30.27', '-35.55']
2023-04-05 16:28:37,254 ['-7.36', '-30.09', '-35.76']
2023-04-05 16:28:37,254 ['-7.36', '-30.09', '-35.76']
2023-04-05 16:28:37,254 ['-7.36', '-30.09', '-35.76']
2023-04-05 16:28:38,578 ['-7.27', '-30.00', '-35.76']
2023-04-05 16:28:38,578 ['-7.27', '-30.00', '-35.76']
2023-04-05 16:28:38,578 ['-7.27', '-30.00', '-35.76']
2023-04-05 16:28:40,796 ['-7.36', '-30.36', '-36.16']
2023-04-05 16:28:40,796 ['-7.36', '-30.36', '-36.16']
2023-04-05 16:28:40,796 ['-7.36', '-30.36', '-36.16']
2023-04-05 16:28:42,644 ['-7.45', '-29.91', '-35.76']
2023-04-05 16:28:42,644 ['-7.45', '-29.91', '-35.76']
2023-04-05 16:28:42,644 ['-7.45', '-29.91', '-35.76']
2023-04-05 16:28:43,991 ['-7.36', '-30.36', '-35.65']
2023-04-05 16:28:43,991 ['-7.36', '-30.36', '-35.65']
2023-04-05 16:28:43,991 ['-7.36', '-30.36', '-35.65']
2023-04-05 16:28:46,121 ['-7.45', '-30.36', '-35.86']
2023-04-05 16:28:46,121 ['-7.45', '-30.36', '-35.86']
2023-04-05 16:28:46,121 ['-7.45', '-30.36', '-35.86']
2023-04-05 16:28:48,009 ['-7.36', '-29.91', '-35.76']
2023-04-05 16:28:48,009 ['-7.36', '-29.91', '-35.76']
2023-04-05 16:28:48,009 ['-7.36', '-29.91', '-35.76']
2023-04-05 16:28:49,412 ['-7.18', '-30.27', '-35.45']
2023-04-05 16:28:49,412 ['-7.18', '-30.27', '-35.45']
2023-04-05 16:28:49,412 ['-7.18', '-30.27', '-35.45']
2023-04-05 16:28:51,445 ['-7.64', '-30.27', '-35.45']
2023-04-05 16:28:51,445 ['-7.64', '-30.27', '-35.45']
2023-04-05 16:28:51,445 ['-7.64', '-30.27', '-35.45']
2023-04-05 16:28:53,391 ['-7.45', '-30.36', '-35.55']
2023-04-05 16:28:53,391 ['-7.45', '-30.36', '-35.55']
2023-04-05 16:28:53,391 ['-7.45', '-30.36', '-35.55']
2023-04-05 16:28:54,808 ['-7.55', '-30.27', '-35.14']
2023-04-05 16:28:54,808 ['-7.55', '-30.27', '-35.14']
2023-04-05 16:28:54,808 ['-7.55', '-30.27', '-35.14']
2023-04-05 16:28:56,782 ['-7.55', '-30.18', '-35.65']
2023-04-05 16:28:56,782 ['-7.55', '-30.18', '-35.65']
2023-04-05 16:28:56,782 ['-7.55', '-30.18', '-35.65']
2023-04-05 16:28:58,771 ['-7.55', '-30.18', '-35.24']
2023-04-05 16:28:58,771 ['-7.55', '-30.18', '-35.24']
2023-04-05 16:28:58,771 ['-7.55', '-30.18', '-35.24']
2023-04-05 16:29:00,208 ['-7.45', '-30.18', '-35.65']
2023-04-05 16:29:00,208 ['-7.45', '-30.18', '-35.65']
2023-04-05 16:29:00,208 ['-7.45', '-30.18', '-35.65']
2023-04-05 16:29:02,131 ['-7.45', '-30.36', '-35.96']
2023-04-05 16:29:02,131 ['-7.45', '-30.36', '-35.96']
2023-04-05 16:29:02,131 ['-7.45', '-30.36', '-35.96']
2023-04-05 16:29:04,150 ['-7.45', '-30.18', '-36.06']
2023-04-05 16:29:04,150 ['-7.45', '-30.18', '-36.06']
2023-04-05 16:29:04,150 ['-7.45', '-30.18', '-36.06']
2023-04-05 16:29:05,608 ['-7.36', '-30.55', '-36.47']
2023-04-05 16:29:05,608 ['-7.36', '-30.55', '-36.47']
2023-04-05 16:29:05,608 ['-7.36', '-30.55', '-36.47']
2023-04-05 16:29:07,468 ['-7.45', '-30.18', '-36.27']
2023-04-05 16:29:07,468 ['-7.45', '-30.18', '-36.27']
2023-04-05 16:29:07,468 ['-7.45', '-30.18', '-36.27']
2023-04-05 16:29:09,521 ['-7.55', '-30.27', '-35.65']
2023-04-05 16:29:09,521 ['-7.55', '-30.27', '-35.65']
2023-04-05 16:29:09,521 ['-7.55', '-30.27', '-35.65']
2023-04-05 16:29:11,008 ['-7.55', '-30.36', '-35.96']
2023-04-05 16:29:11,008 ['-7.55', '-30.36', '-35.96']
2023-04-05 16:29:11,008 ['-7.55', '-30.36', '-35.96']
2023-04-05 16:29:12,830 ['-7.09', '-30.45', '-35.65']
2023-04-05 16:29:12,830 ['-7.09', '-30.45', '-35.65']
2023-04-05 16:29:12,830 ['-7.09', '-30.45', '-35.65']
2023-04-05 16:29:14,881 ['-7.64', '-30.18', '-35.45']
2023-04-05 16:29:14,881 ['-7.64', '-30.18', '-35.45']
2023-04-05 16:29:14,881 ['-7.64', '-30.18', '-35.45']
2023-04-05 16:29:16,388 ['-7.45', '-30.18', '-35.35']
2023-04-05 16:29:16,388 ['-7.45', '-30.18', '-35.35']
2023-04-05 16:29:16,388 ['-7.45', '-30.18', '-35.35']
2023-04-05 16:29:18,186 ['-7.45', '-30.36', '-35.55']
2023-04-05 16:29:18,186 ['-7.45', '-30.36', '-35.55']
2023-04-05 16:29:18,186 ['-7.45', '-30.36', '-35.55']
2023-04-05 16:29:20,263 ['-7.18', '-30.27', '-35.96']
2023-04-05 16:29:20,263 ['-7.18', '-30.27', '-35.96']
2023-04-05 16:29:20,263 ['-7.18', '-30.27', '-35.96']
2023-04-05 16:29:21,771 ['-7.55', '-30.18', '-35.96']
2023-04-05 16:29:21,771 ['-7.55', '-30.18', '-35.96']
2023-04-05 16:29:21,771 ['-7.55', '-30.18', '-35.96']
2023-04-05 16:29:23,528 ['-7.55', '-30.09', '-36.06']
2023-04-05 16:29:23,528 ['-7.55', '-30.09', '-36.06']
2023-04-05 16:29:23,528 ['-7.55', '-30.09', '-36.06']
2023-04-05 16:29:25,649 ['-7.73', '-30.09', '-36.47']
2023-04-05 16:29:25,649 ['-7.73', '-30.09', '-36.47']
2023-04-05 16:29:25,649 ['-7.73', '-30.09', '-36.47']
2023-04-05 16:29:27,169 ['-7.36', '-30.27', '-36.47']
2023-04-05 16:29:27,169 ['-7.36', '-30.27', '-36.47']
2023-04-05 16:29:27,169 ['-7.36', '-30.27', '-36.47']
2023-04-05 16:29:28,885 ['-7.55', '-30.09', '-36.27']
2023-04-05 16:29:28,885 ['-7.55', '-30.09', '-36.27']
2023-04-05 16:29:28,885 ['-7.55', '-30.09', '-36.27']
2023-04-05 16:29:31,023 ['-7.18', '-30.45', '-36.16']
2023-04-05 16:29:31,023 ['-7.18', '-30.45', '-36.16']
2023-04-05 16:29:31,023 ['-7.18', '-30.45', '-36.16']
